year,month,product_category,base_price,discount_percent,discount_expense,final_price,marketing_spend,website_traffic,conversion_rate,customer_rating,competitor_price_index,logistics_cost,return_rate,festival_season,inventory_level,units_sold,revenue,revenue_growth_percent
2023,4,Beauty,6238.99,29.71,1853.6,4385.39,369564.63,113882,4.1,3.61,0.85,449.58,22.74,1,3409,4213,18475631.52,17.15
2023,4,Grocery,45082.71,18.66,8412.43,36670.28,51278.72,97696,0.71,3.71,1.02,466.54,17.95,1,1347,643,23578987.67,14.91
2023,4,Electronics,10176.92,41.56,4229.53,5947.39,61044.22,21077,0.67,3.64,0.89,300.82,6.59,0,4292,102,606633.99,9.67
2023,4,Grocery,13845.79,50.95,7054.43,6791.36,98727.12,70360,2.58,4.88,1,170.63,6.76,0,3002,1771,12027498.55,13.32
2023,4,Home,14582.74,40.28,5873.93,8708.81,283139.56,187781,6.03,3.27,0.93,173.56,7.89,0,289,7405,64488755.29,15.16
2023,4,Electronics,29472.21,52.78,15555.43,13916.78,227482.3,141944,4.21,4.85,0.92,157.41,14.16,0,3567,5796,80661642.75,16.06
2023,4,Fashion,47969.92,39.15,18780.22,29189.7,48279.19,136225,2.65,4.69,1.08,295.76,6.1,0,2035,3386,98836311.74,10.4
2023,4,Electronics,15569.91,0.47,73.18,15496.73,275564.16,180819,4.51,4.88,1.04,150.84,22.57,0,490,7959,123338485.4,7.87
2023,4,Grocery,40216.38,20.18,8115.67,32100.71,24857.71,108754,2.5,4.37,1.2,369.97,5.7,0,3845,2376,76271297.69,13.89
2023,4,Electronics,29889.9,9.62,2875.41,27014.49,183987.18,41566,2.86,4.37,0.97,73.9,1.51,0,801,1039,28068056.79,6.64
2023,4,Beauty,14539.12,20.11,2923.82,11615.3,317151.19,98519,2.32,4.28,1.01,375.68,20.47,1,798,2445,28399415.76,14.88
2023,4,Fashion,37067.59,52.37,19412.3,17655.29,244946.97,80606,5.89,3.98,0.84,39.49,18.34,1,2538,4723,83385949.39,15.18
2023,4,Electronics,13398.74,43.64,5847.21,7551.53,310840.28,68891,5.39,2.65,1.08,127.68,16.48,0,3355,1968,14861410.77,10.08
2023,4,Grocery,32982.53,34.24,11293.22,21689.31,99442.17,110002,4.53,3.2,0.82,37.43,23.9,0,713,3189,69167215.1,4.47
2023,4,Home,27900.57,14.37,4009.31,23891.26,238678.53,69273,5.37,2.52,0.95,251.64,8.93,0,2446,1874,44772217.66,13.19
2023,4,Fashion,46021.67,17.28,7952.54,38069.13,418591.94,79845,4.33,2.61,1.1,159.98,12.57,0,4090,1804,68676702.26,7.68
2023,4,Grocery,36298.57,14.63,5310.48,30988.09,221493.84,195569,3.17,4.19,1.19,307.27,20.79,1,3478,6494,201236651.3,16.9
2023,4,Grocery,4166.33,37.36,1556.54,2609.79,85609.05,183206,4.27,3.26,1.1,62.26,3.4,1,469,6375,16637405.59,18.46
2023,4,Grocery,2803.36,50.86,1425.79,1377.57,236930.74,183658,1.79,3.11,1.1,464.36,6.89,1,3325,2556,3521071.74,16
2023,4,Fashion,6764.16,19.38,1310.89,5453.27,472854.92,106257,7.74,3.4,0.89,107.4,6.03,0,3837,5592,30494662.31,16.3
2023,4,Fashion,16350.82,58.77,9609.38,6741.44,97270.68,127652,4.27,4.59,1.12,178.03,20.67,1,4617,6254,42160985.06,17.41
2023,4,Electronics,33991.66,17.57,5972.33,28019.33,105096.47,77749,4.23,2.69,1.09,45.64,17.09,1,1559,2211,61950728.32,8.56
2023,4,Electronics,20238.05,58.99,11938.43,8299.62,33784.8,160357,7.65,2.7,0.9,359.16,20.48,0,2357,6624,54976711.4,8.1
2023,4,Electronics,13465.61,29.12,3921.19,9544.42,479800.78,45221,1.94,4.2,1.08,48.65,3.17,0,3801,736,7024696.33,12.57
2023,4,Beauty,36893.48,16.28,6006.26,30887.22,446864.82,59543,3.25,3.44,0.93,42.35,22.37,1,3257,1664,51396336.5,15.39
2023,4,Home,18485.26,58.12,10743.63,7741.63,231617.76,194654,6.97,3.35,0.96,247.98,17.75,0,3300,9090,70371388.41,21.4
2023,4,Grocery,34992.05,51.34,17964.92,17027.13,239447.22,81759,4.52,2.85,1.06,74.03,17.2,0,4140,2106,35859139,13.82
2023,4,Electronics,7120.2,16.44,1170.56,5949.64,42664.24,98330,6.6,3.14,0.92,318.44,13.43,1,1654,5094,30307461.68,16.26
2023,4,Grocery,48534.55,30.47,14788.48,33746.07,236568.08,107892,4.01,4.4,0.91,123.13,15.94,1,4171,4759,160597559.6,13.26
2023,4,Electronics,41271.21,7.81,3223.28,38047.93,229320.84,23635,6.3,4.14,0.95,414.64,24.71,1,161,1541,58631857.82,13.13
2023,4,Grocery,19131.48,35.67,6824.2,12307.28,87652.07,160012,1.55,4.97,0.88,345.68,7.79,0,3128,2465,30337447.87,7.69
2023,4,Home,29848.71,21.53,6426.43,23422.28,306321.59,136886,7.29,4.08,1.01,323.03,5.14,0,2563,8142,190704226,8.76
2023,5,Beauty,16818.47,59.18,9953.17,6865.3,243248.64,76036,7.32,4.3,0.88,90.68,22.57,0,3523,4786,32857323.19,12.34
2023,5,Electronics,2793.21,49.7,1388.23,1404.98,298280.77,185168,5.08,3.42,0.98,72.49,6.14,0,2430,6434,9039671.11,12.99
2023,5,Fashion,33869.43,46.27,15671.39,18198.04,190871.13,58423,5.05,2.85,0.88,406.99,9.48,1,3209,2102,38252290.04,17.85
2023,5,Home,31472.35,4.71,1482.35,29990,401160.81,115132,7.75,3.24,1.14,461.87,13.19,1,482,7227,216737746.7,14.95
2023,5,Grocery,45497.42,19.92,9063.09,36434.33,236692.4,42446,7.93,4.89,0.93,372.67,2.78,1,650,4114,149890849.8,19.53
2023,5,Grocery,2613.52,52.19,1364,1249.52,110663.45,57808,3.71,4.13,1.01,208.62,9.4,0,307,1771,2212906.85,12.21
2023,5,Fashion,30854.52,31.91,9845.68,21008.84,217139.1,124731,1.76,4.27,1.19,417.3,7.78,0,2282,1874,39370571.16,18.19
2023,5,Beauty,20784.45,3.63,754.48,20029.97,164978.94,182878,7.71,3.33,0.98,134.1,16.1,1,3061,11738,235111840.3,11.56
2023,5,Beauty,5485.27,19,1042.2,4443.07,276891.13,3512,0.82,3.02,0.9,462.01,7.15,1,847,21,93304.44,13.19
2023,5,Fashion,24958.93,26.13,6521.77,18437.16,18251.44,185324,6.54,4.15,1.05,65.19,4.91,0,2870,10059,185459408.4,11.89
2023,5,Fashion,3893.97,8.37,325.93,3568.04,122380.14,186025,5.77,4.02,1.16,125.48,19.79,0,3026,8629,30788657.81,10.53
2023,5,Fashion,3847.63,50.67,1949.59,1898.04,5702.02,79267,6.7,4.7,1.13,419.43,2.96,0,4814,4992,9474995.11,7.27
2023,5,Beauty,30822.17,14.84,4574.01,26248.16,422615.85,172966,7.81,3.03,0.95,119.99,7.05,0,4472,8186,214867437.5,13.2
2023,5,Beauty,12510.86,9.24,1156,11354.86,100413.39,127682,4.28,2.57,0.92,455.45,5.8,0,4150,2808,31884437.15,8.74
2023,5,Beauty,42696.66,50.07,21378.22,21318.44,24272.19,119502,8,4.54,0.85,296.41,15.65,0,2576,8680,185044079.5,13.45
2023,5,Beauty,12432.45,24.94,3100.65,9331.8,444648.07,106894,3.65,4.9,1.15,459.94,5.9,1,1202,4779,44596657.72,20.76
2023,5,Beauty,48805.8,14.72,7184.21,41621.59,320089.52,40530,6.14,4.53,0.87,159.81,11.79,0,3905,2254,93815055.38,9.61
2023,5,Home,32292.27,7.91,2554.32,29737.95,7218.44,45619,5.27,3.71,0.91,256.21,16,0,1507,1783,53022767.42,2.51
2023,5,Fashion,6803.68,25.73,1750.59,5053.09,396104.21,146614,4.87,3.6,0.89,454.54,8.97,1,1661,6426,32471176.49,18.59
2023,5,Beauty,11162.44,3.52,392.92,10769.52,445102.64,88964,1.09,3.19,1.13,61.29,5.26,0,127,618,6655564.67,10.4
2023,5,Home,32574.6,43.57,14192.75,18381.85,486822.7,119960,5.08,3.34,0.97,21.71,13.55,0,1749,4070,74814116.39,10.16
2023,5,Fashion,45495.86,58.28,26514.99,18980.87,264228.69,117180,6.84,3.37,1.18,134.7,20.55,0,3787,5402,102534674.8,11.45
2023,5,Fashion,8692.41,24.84,2159.19,6533.22,362131.16,127187,5.08,4.85,0.9,431.49,8.87,0,2965,6267,40943660.64,10.77
2023,5,Fashion,13644.69,6.54,892.36,12752.33,243562.42,77821,3.26,2.6,0.91,420.99,6.98,0,4048,1319,16820319.67,3.99
2023,5,Electronics,21034.48,23.1,4858.96,16175.52,82183.49,39921,6.75,3.32,0.85,330.63,15.11,0,4530,1789,28937996.55,7.85
2023,5,Home,30389.59,16.27,4944.39,25445.2,59565.29,43523,6.89,3.37,1,298.21,24.88,1,4313,2526,64274584.56,16.98
2023,5,Home,24195.5,33.81,8180.5,16015,236820.53,168198,7.93,4.93,1.14,155.34,10.49,1,3381,16439,263270608.8,13.44
2023,5,Electronics,43078.24,48.55,20914.49,22163.75,66001.16,165204,0.57,3.53,1.19,132.84,2.87,0,4250,664,14716732.97,16.42
2023,5,Grocery,21016.36,4.88,1025.6,19990.76,339516.53,137942,0.98,3.23,1.02,184.96,6.2,0,3831,873,17451934.9,9.25
2023,5,Electronics,8731.96,4.65,406.04,8325.92,282831.38,54105,7.04,3.57,1.2,49.7,3.38,0,4208,2719,22638186.98,7.69
2023,5,Electronics,15805.8,29.06,4593.17,11212.63,381611.36,99901,4.95,3.59,0.84,390.3,14.12,1,3043,4438,49761672,9.69
2023,5,Grocery,779.92,11.77,91.8,688.12,56372.05,160397,3.98,4.62,0.98,450.46,14.41,0,3524,5898,4058551.91,2.53
2023,5,Home,35164.44,4.36,1533.17,33631.27,10230.73,44382,7.92,4.43,0.83,191.65,2.36,0,1591,3114,104727776.1,7.55
2023,5,Beauty,45218.29,35.6,16097.71,29120.58,489680.85,80220,7.03,4.2,1.08,82.44,21.92,1,2877,5921,172422946.8,22.39
2023,5,Home,46411.12,6.68,3100.26,43310.86,459094.18,160626,6.39,2.51,1,84.88,23.24,1,821,6440,278921920.3,16.03
2023,5,Beauty,39448.32,12.69,5005.99,34442.33,383769.15,184560,2.61,3.93,1.17,455.27,18.34,1,3512,4732,162981097,12.42
2023,5,Home,1882.7,15.31,288.24,1594.46,269734.99,82468,6.64,2.74,0.85,121.34,6.91,0,587,3000,4783375.89,9.88
2023,5,Electronics,29739.17,5.35,1591.05,28148.12,300182.16,123897,1.44,3.69,1.03,244.08,21.7,1,2440,1645,46303664.65,11.76
2023,5,Beauty,27471.08,54.9,15081.62,12389.46,202136.92,17820,3.05,3.48,0.97,194.87,7.08,1,2872,472,5847823.74,15.58
2023,5,Fashion,47384.37,36.8,17437.45,29946.92,36680.04,52661,4.03,3.97,0.84,122.6,16.95,0,2525,1685,50460563.3,7.65
2023,6,Beauty,30030.75,35.47,10651.91,19378.84,46531.76,57739,3.71,3.02,0.92,393.96,10.17,0,4532,1293,25056843.97,10.26
2023,6,Electronics,34963.91,50.11,17520.42,17443.49,317835.72,83790,1.3,3.74,0.9,287.44,16.56,0,1690,814,14199004.68,17.04
2023,6,Fashion,47355.76,27.02,12795.53,34560.23,454802.92,170252,4.55,2.76,0.92,359.22,3.93,0,2984,4276,147779559.1,15.53
2023,6,Fashion,33418.44,53.85,17995.83,15422.61,347990.03,177702,5.93,2.85,1.09,43.35,21.56,1,757,7508,115792956.3,18.94
2023,6,Electronics,3906.54,18.22,711.77,3194.77,274397.2,91439,3.82,3.3,0.82,215.11,20.25,0,4744,2305,7363941.19,0.83
2023,6,Fashion,8704.26,19.87,1729.54,6974.72,89265.35,88393,6.18,4.39,1.01,82.06,18.23,0,2080,4796,33450774.09,8.13
2023,6,Grocery,25553.85,34.22,8744.53,16809.32,463617.81,130822,3.87,2.72,1.18,355.49,19.56,1,2022,3442,57857688.15,19.96
2023,6,Beauty,27285.12,28.43,7757.16,19527.96,17208.53,47475,5.76,4.68,1.17,483.48,6.9,0,4215,2559,49972050.62,1.94
2023,6,Home,12963.36,40.89,5300.72,7662.64,374651.37,61563,1.24,4.85,1.01,499.72,22.48,1,312,925,7087943.94,19.07
2023,6,Grocery,36174.2,31.34,11336.99,24837.21,268594.86,49339,1.62,3.87,0.98,171.85,9.34,1,4166,773,19199160.02,15.2
2023,6,Beauty,21662.96,47.31,10248.75,11414.21,46485.17,186928,7.56,3.87,0.83,273.3,5.74,0,3616,10937,124837254.4,10.09
2023,6,Fashion,3268.08,44.73,1461.81,1806.27,92423.78,60516,2.14,4.38,1.14,335.12,4.96,0,2073,1134,2048307.7,10.47
2023,6,Grocery,48539.27,35.44,17202.32,31336.95,441991.84,96808,3.93,4.6,0.84,471.86,17.58,0,1537,3500,109679334.5,16.98
2023,6,Beauty,6054.35,51.58,3122.83,2931.52,231162.8,164754,2.9,4.83,1,444.75,10.89,0,837,4615,13528947.59,14.29
2023,6,Electronics,32600.2,39.22,12785.8,19814.4,206928.01,72494,2.06,4.79,0.91,422.11,7.62,0,4146,1430,28334594.23,13.64
2023,6,Beauty,30240.46,44.55,13472.12,16768.34,64589.57,183142,7.35,2.62,0.81,192.26,8.67,0,2799,7053,118267067.3,16.02
2023,6,Grocery,34519.34,4.45,1536.11,32983.23,308363.11,13713,2.78,4.33,1.17,81.25,16.26,0,2773,330,10884465.69,1.83
2023,6,Home,37669.98,22.94,8641.49,29028.49,297374.34,40435,6.88,4.93,0.82,199.02,24.68,0,192,2742,79596110.22,8.63
2023,6,Home,30769.53,2.87,883.09,29886.44,11760.63,135257,0.53,3.23,0.82,89.73,2.97,1,2064,578,17274364.91,11.82
2023,6,Grocery,14270.54,35.25,5030.37,9240.17,47860.74,93154,2.71,4.38,0.95,410.5,12.2,0,2581,2211,20430026.15,12.55
2023,6,Home,1735.07,30.14,522.95,1212.12,11770.44,150010,3.04,4.44,1.07,174.14,6.78,0,2149,4049,4907873.48,8.21
2023,6,Electronics,42865.15,30.37,13018.15,29847,124563.69,176926,7.7,3.07,1.04,388.92,22.71,1,4393,10455,312050426.2,16.84
2023,6,Electronics,41072.64,7.73,3174.92,37897.72,216009.05,88367,7.18,3.3,0.81,64.57,23.78,0,4152,4187,158677774.3,4.49
2023,6,Home,7694.68,51.33,3949.68,3745,383377.61,35647,1.29,4.21,1.19,499.85,13.21,1,1476,483,1808835.37,21.99
2023,6,Beauty,42468.63,9.17,3894.37,38574.26,349786.82,107566,3.56,3.92,0.88,325.43,24.17,0,2506,3002,115799918.4,8.47
2023,6,Fashion,37921.96,44.2,16761.51,21160.45,169425.86,113024,1.94,4.08,1.15,33.52,2.36,0,2002,1789,37856051.63,9.31
2023,6,Home,29342.7,16.43,4821.01,24521.69,64765.48,44327,3.86,4.22,0.91,128.61,15.02,0,4741,1444,35409326.7,5.64
2023,6,Grocery,12762.19,51.26,6541.9,6220.29,82533.92,142130,5.13,3.27,0.86,107.52,19.63,0,2135,4768,29658349.42,11.5
2023,6,Electronics,26128.64,8.33,2176.52,23952.12,100502.55,96515,3.52,4.62,1.01,176.83,4.28,0,3626,3139,75185718.14,11.26
2023,6,Beauty,21237.8,36.25,7698.7,13539.1,247063.6,149730,1.59,2.54,1.03,115.4,17.25,0,4987,1209,16368768.88,8.75
2023,6,Fashion,9630.17,43.84,4221.87,5408.3,37242.93,41584,3.56,3.52,1,331.57,24.91,0,1040,1042,5635452.22,11.76
2023,6,Beauty,37698.71,57.1,21525.96,16172.75,27230.2,156732,6.95,2.94,1.1,442.56,20.27,0,2508,6405,103586441.9,9.71
2023,6,Home,32107.37,53.4,17145.34,14962.03,329340.08,183414,4.2,2.55,1.17,329.39,12.96,0,2942,3928,58770871.2,9.68
2023,6,Electronics,43930.14,42.49,18665.92,25264.22,166914.33,67025,6.06,2.68,0.82,280.38,20.83,0,1159,2177,55000214.59,4.36
2023,6,Grocery,25778.94,25.43,6555.58,19223.36,180050.74,170823,2.11,3.97,1.04,170.81,13.96,0,1968,2861,54998020.25,9.29
2023,6,Fashion,22817.54,28.51,6505.28,16312.26,339984.67,119406,2.06,3.47,1.11,65.04,3.74,0,2783,1707,27845026.7,8.31
2023,6,Home,49107.45,42.51,20875.58,28231.87,14140.62,29386,2.58,3.95,0.88,226.67,20.72,0,4700,598,16882660.06,8.94
2023,6,Electronics,11678.64,48.61,5676.99,6001.65,260743.93,109991,4.52,4.16,0.83,317.96,12.6,0,2555,4136,24822837.21,11.98
2023,6,Electronics,24695.42,30.55,7544.45,17150.97,17387.43,180056,5.72,3.55,1.02,61.76,21.37,0,1643,7312,125407886.7,9.85
2023,6,Fashion,23935.7,23.7,5672.76,18262.94,366627.24,56505,4.84,3.15,1.13,127.41,23.99,0,4581,1722,31448781.13,7.03
2023,6,Fashion,42318.09,11.64,4925.83,37392.26,253114.04,159503,6.97,4.48,0.88,41.74,3.49,1,121,12451,465571083.1,10.14
2023,6,Beauty,34553.09,45.46,15707.83,18845.26,102088.98,121853,7.16,2.75,0.93,36.98,8.55,1,2784,5998,113033841.2,15.9
2023,6,Fashion,3939.66,41.51,1635.35,2304.31,8826.48,20941,5.03,4.99,0.98,397.29,22.45,0,783,1051,2421826.8,9.69
2023,6,Electronics,24248.14,59.35,14391.27,9856.87,63570.42,15450,1.3,4.15,0.94,283.41,5.55,0,3995,166,1636240.24,14.94
2023,6,Home,19807.21,41.39,8198.2,11609.01,67891.36,181702,3.04,4.94,1.04,150.48,4.43,1,4596,6821,79185028.43,18.34
2023,6,Grocery,21594.22,9.49,2049.29,19544.93,25963.13,121398,4.42,3.3,1.13,365.81,21.76,0,2947,3541,69208591.9,10.11
2023,6,Fashion,2231.09,39.02,870.57,1360.52,46574.8,25346,7.21,2.72,0.93,216.9,10.37,0,4171,994,1352355.57,12.96
2023,6,Home,10384.32,45.85,4761.21,5623.11,199507.5,81169,3.7,2.86,1.12,254.16,13.46,1,3784,2147,12072815.62,12.58
2023,6,Home,48095.77,55.39,26640.25,21455.52,140298.14,175052,6.73,3.04,1.17,319.49,16.25,0,815,7162,153664455.7,14.37
2023,6,Electronics,47111.17,30.54,14387.75,32723.42,270076.65,177869,1.29,4.32,1.04,121.82,1.71,0,1882,1982,64857815.83,12.11
2023,6,Fashion,6549.49,19.7,1290.25,5259.24,206236.47,26257,2.63,4.33,0.98,279.7,21.31,0,4433,598,3145025.8,13.94
2023,6,Grocery,5105.03,22.97,1172.63,3932.4,199106.74,150656,6.97,3.95,1.16,312.88,7.06,0,288,8295,32619296.23,12.24
2023,6,Home,11923.28,39.81,4746.66,7176.62,149194.89,139024,2.81,3.96,1.19,82.51,13.21,1,4338,3867,27751998.17,11.62
2023,6,Beauty,47464.16,40.74,19336.9,28127.26,467846.88,51106,2.18,2.87,1.03,21.41,24.42,0,2500,639,17973319.92,16.91
2023,6,Grocery,14413.18,27.53,3967.95,10445.23,307659.95,164696,5.06,4.77,1.2,54.29,11,0,178,7950,83039590.79,6.61
2023,6,Fashion,19119.05,13.92,2661.37,16457.68,300589.6,58109,0.56,3,0.99,30.34,7.89,0,4979,195,3209247.26,8.28
2023,6,Electronics,40255.15,3.89,1565.93,38689.22,362711.6,109406,1.52,3.13,0.96,91.37,7.86,0,2329,1041,40275482.88,8.51
2023,6,Electronics,34971.13,30.98,10834.06,24137.07,363607.91,157723,2.67,3.69,1.18,101.17,12.66,0,4688,3107,74993888.69,12.32
2023,6,Beauty,23142.11,35.5,8215.45,14926.66,69567.53,89324,5.43,3.42,1.04,26.95,1.51,0,4474,3317,49511734.37,9.72
2023,6,Beauty,2732.53,23.27,635.86,2096.67,398340.26,50119,5.08,3.36,0.98,452.71,24.31,0,411,1710,3585306.16,13.42
2023,6,Fashion,40249.3,15.81,6363.41,33885.89,147981.31,171386,1.71,3.94,1.16,496.19,21.56,0,324,2309,78242510.01,8.74
2023,6,Beauty,5397.7,16.72,902.5,4495.2,179620.39,23413,7.78,3.37,0.94,89.56,12.66,1,834,1534,6895643.8,14.66
2023,6,Home,28100.02,15.97,4487.57,23612.45,154038.15,124763,0.98,4.4,1.13,48.43,8.77,0,2949,1075,25383380.32,7.21
2023,6,Home,24139.56,7.33,1769.43,22370.13,5153.32,76940,7.11,4.65,0.9,223.12,17.51,0,1397,5087,113796852.6,7.18
2023,6,Fashion,39733.03,28.07,11153.06,28579.97,489947.41,8404,3.33,3.09,1.03,471.43,5.84,0,2561,172,4915754.58,13.93
2023,7,Electronics,15982.27,15.87,2536.39,13445.88,477930.01,148536,6.07,4.84,1.02,223.01,6.28,1,3009,10909,146681145.8,22.76
2023,7,Fashion,25345.65,1.11,281.34,25064.31,40978.54,105000,5.45,3.53,1.15,58.96,14.5,1,474,5050,126574782.1,6.9
2023,7,Grocery,2221.17,15.52,344.73,1876.44,309817.31,34000,7.41,4.89,1.12,285.87,9.99,1,1070,3079,5777572.36,12.21
2023,7,Beauty,2110.52,51.18,1080.16,1030.36,299991.09,86265,5.46,4.09,0.96,266.1,13.47,1,4994,4816,4962193.84,18.27
2023,7,Grocery,8508.12,54.32,4621.61,3886.51,113496.25,190241,0.83,3.49,0.98,122.08,19.51,1,4829,1377,5351723.19,16.34
2023,7,Fashion,33467.37,11.62,3888.91,29578.46,97416,197257,5.89,4.08,0.92,413.11,19.11,0,4244,9480,280403816,4.33
2023,7,Beauty,16465.77,26.64,4386.48,12079.29,377154.06,30663,3.79,4.62,0.94,55.31,22.21,0,2352,1073,12961076.96,10.46
2023,7,Home,7228.08,51.14,3696.44,3531.64,162475.6,160244,0.62,3.73,1.12,33.19,10.44,0,4935,741,2616945.16,11.23
2023,7,Grocery,4119.19,11.71,482.36,3636.83,436229.31,12290,2.66,3.76,0.82,52.78,6.87,1,926,307,1116507.69,10.76
2023,7,Home,40204.57,44.94,18067.93,22136.64,286540.71,111990,2.99,3.39,0.97,126.66,1.75,1,386,2837,62801637.02,17.66
2023,7,Home,43984.38,55.02,24200.21,19784.17,180790.94,154055,5.76,3.51,0.94,20.6,6.43,0,462,6229,123235620.6,13.64
2023,7,Fashion,21689.1,49.99,10842.38,10846.72,91333.22,154419,7.83,3.54,1.15,356.32,19.09,0,1686,8560,92847913.87,9.56
2023,7,Fashion,4933.82,31.46,1552.18,3381.64,237023.1,123245,1.14,3.92,1.14,370.6,4.75,0,3509,1101,3723185.89,6.41
2023,7,Electronics,43968.28,18.9,8310,35658.28,140325.04,128081,0.93,4.83,0.82,370.76,3.13,0,3986,1150,41007016.34,7.63
2023,7,Home,34426.69,8.27,2847.09,31579.6,49291.8,134086,1.55,3.48,0.96,416.36,9.02,1,2533,1808,57095921.75,9.05
2023,7,Beauty,21892.34,16.06,3515.91,18376.43,275059.3,26379,5.55,3.21,1.18,309.45,8.26,0,4257,939,17255467.95,13.26
2023,7,Electronics,14240.09,6.63,944.12,13295.97,491712.52,18673,6.51,3.65,0.95,223.11,3,0,3500,887,11793527.19,9.56
2023,7,Home,47850.42,32.73,15661.44,32188.98,30765.94,162126,7.12,2.98,0.97,122.21,24.63,0,3036,6879,221427976.5,10.76
2023,7,Beauty,25584.21,30.36,7767.37,17816.84,404025.35,30400,7.97,3.74,0.95,61.46,17.73,0,2157,1812,32284121.05,12.42
2023,7,Fashion,350.44,36.21,126.89,223.55,44855.7,109988,7.14,4.42,0.84,224.52,23.65,0,4567,6942,1551854.08,11.31
2023,7,Electronics,4755.85,20.61,980.18,3775.67,24766.43,31539,1.54,4.67,1.14,355.23,12.96,0,1179,453,1710378.2,1.99
2023,7,Fashion,22974.37,42.56,9777.89,13196.48,478348.3,167821,3.18,3.4,1.03,128.37,24.29,1,2880,4536,59859224.79,12.72
2023,7,Grocery,38647.18,7.34,2836.7,35810.48,331447.63,138104,7.99,4.56,0.86,50.44,9.77,0,907,10063,360360829.9,5.46
2023,7,Grocery,11159.3,29.61,3304.27,7855.03,180511.07,26789,1.07,2.99,0.97,393.04,10.27,0,4583,171,1343210.35,6.19
2023,7,Home,17080.7,40.68,6948.43,10132.27,430161.6,139896,3.29,3.84,0.94,106.69,4.7,0,696,3534,35807446.56,14.51
2023,7,Grocery,20859.41,43.56,9086.36,11773.05,148697.25,173637,4.23,3.54,0.95,331.36,8.06,0,1606,5200,61219865.22,7.96
2023,7,Grocery,47189.55,31.99,15095.94,32093.61,352291.68,139741,4.24,2.9,0.91,203.57,8.7,0,2774,3436,110273654.1,13.04
2023,7,Electronics,29339.06,29.44,8637.42,20701.64,410322.29,19277,3.21,4.41,0.87,209.94,12.61,0,3062,545,11282394.2,13.36
2023,7,Grocery,7435.24,37.41,2781.52,4653.72,269656.49,136727,1.62,4.28,0.9,438.83,2.26,0,2223,1896,8823446.89,13.26
2023,7,Home,31968.94,37.69,12049.09,19919.85,266949.1,90897,2.21,3.51,0.84,464.92,1.5,1,3409,1762,35098769.56,18.77
2023,7,Home,487.38,6.35,30.95,456.43,44176.61,5284,2.54,4.84,0.91,196.14,13,1,2034,162,73941.88,12.02
2023,7,Grocery,6659.37,49.41,3290.39,3368.98,322659.84,61178,2.32,4.76,0.96,447.01,17.04,0,1517,1351,4551485.61,16.4
2023,7,Home,18921.73,29.37,5557.31,13364.42,422478.86,79701,3.31,4.03,1.13,377.43,22.34,1,252,2657,35509258.36,18.09
2023,7,Grocery,603.79,21.61,130.48,473.31,216609.47,194540,2.75,3.87,1.1,361.15,1.71,1,3927,5175,2449384.33,18.58
2023,7,Home,660.78,36.01,237.95,422.83,185700.07,16091,2.71,4.8,1.02,468.97,17.58,0,4531,418,176744.24,6.23
2023,7,Home,14674.02,33.74,4951.01,9723.01,363731.2,18878,2.91,3.9,1.12,180.13,10.82,0,1852,428,4161446.42,13.46
2023,7,Electronics,18135.08,36.32,6586.66,11548.42,419040.72,95672,5.17,3.32,1.05,308.82,1.22,0,3165,3284,37925007.81,9.03
2023,7,Grocery,46465.24,39.29,18256.19,28209.05,469607.16,30895,2.22,4.1,1.08,225.84,6.73,0,681,562,15853484.53,15.64
2023,7,Home,47463.66,11.34,5382.38,42081.28,259703.78,180675,3.57,3.77,1.09,381.83,16.08,1,1998,6079,255812106.9,13.95
2023,7,Beauty,34915.14,52.88,18463.13,16452.01,460400.41,94077,4.92,4.73,1.01,157.95,13.47,0,2796,4378,72026917.15,16.94
2023,7,Home,24282.93,24.24,5886.18,18396.75,232952.03,141723,7.48,4.26,1.15,222.09,19.49,0,2708,9031,166141029.1,15.74
2023,7,Grocery,16218.79,45.84,7434.69,8784.1,449182.79,8771,7.62,3.63,0.81,154.72,6.17,1,2373,606,5323162.58,16.47
2023,7,Electronics,25468.23,44.73,11391.94,14076.29,457833.5,114466,7.75,4.05,0.97,156.45,15.23,0,846,7185,101138148.8,11.71
2023,7,Home,48315.67,55.57,26849.02,21466.65,30232.15,124054,2.42,4.98,1.17,86.66,3.97,0,4958,2990,64185290.02,8.46
2023,7,Fashion,30309.71,28.08,8510.97,21798.74,184748.58,84335,3.06,2.95,1.18,82.09,12.85,1,2527,1903,41483008.75,12.7
2023,8,Grocery,20369.05,39.68,8082.44,12286.61,59820.51,91947,1.42,4.22,1.18,32.79,17.37,0,4033,1101,13527558.67,5.74
2023,8,Grocery,45754.52,51.54,23581.88,22172.64,427730.41,56713,2.13,4.92,1.11,80.86,13.64,0,641,1188,26341096.79,15.22
2023,8,Grocery,10671.75,36.3,3873.85,6797.9,216063,34580,4.84,3.58,1.03,434.19,6.91,1,1645,1497,10176463.41,14.71
2023,8,Fashion,15047.89,29.51,4440.63,10607.26,35080.79,26852,6.21,4.94,1.15,20.12,2.54,0,466,1647,17470153.37,7.4
2023,8,Beauty,8037.1,2.01,161.55,7875.55,234746.92,83565,4.54,3.24,0.91,333.91,9.53,0,2978,2458,19358112.44,10.46
2023,8,Electronics,49219.23,53.57,26366.74,22852.49,104421.35,169501,6.09,2.68,1.03,311.48,18.25,0,981,5532,126419966.3,10.2
